0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             22082012                                                                                                                                                                                                                                                                                                                                                                                      000001
1015420931819COBR_CAUC_COR  COOPERATIVA TRITICOLA ERECHIM LTDA      083310441000117COOPERATIVA CENTRAL OESTE CATARINE      RUA JOAO MARTINS, 219 D                 CHAPECO                                 89803901SC37300000010095806480113/1     30072012900BRADESCO S/A        0801201300000000020072613CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790001800575495002591306   26062012047AGENCIA RIO PRETO   1910201200000000000067164CC                                                                                                                                                                                                                                                                                                                                                                                                         000342
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790001900576009002595203   27062012047AGENCIA RIO PRETO   3108201200000000000138903CC                                                                                                                                                                                                                                                                                                                                                                                                         000343
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002000576017002595205   27062012047AGENCIA RIO PRETO   0110201200000000000138903CC                                                                                                                                                                                                                                                                                                                                                                                                         000344
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002100576025002595206   27062012047AGENCIA RIO PRETO   1510201200000000000138903CC                                                                                                                                                                                                                                                                                                                                                                                                         000345
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002200576033002595207   27062012047AGENCIA RIO PRETO   2510201200000000000139235CC                                                                                                                                                                                                                                                                                                                                                                                                         000346
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002300560731002742203   12062012047AGENCIA RIO PRETO   2408201200000000004988769CC                                                                                                                                                                                                                                                                                                                                                                                                         000347
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002400571244024026702   21062012047AGENCIA RIO PRETO   2009201200000000002354180CC                                                                                                                                                                                                                                                                                                                                                                                                         000348
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002500571252024026703   21062012047AGENCIA RIO PRETO   2709201200000000002354180CC                                                                                                                                                                                                                                                                                                                                                                                                         000349
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002600568120024063201   19062012047AGENCIA RIO PRETO   1309201200000000000501300CC                                                                                                                                                                                                                                                                                                                                                                                                         000350
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002700571074024075602   21062012047AGENCIA RIO PRETO   0409201200000000000406179CC                                                                                                                                                                                                                                                                                                                                                                                                         000351
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002800573905024100403   26062012047AGENCIA RIO PRETO   1909201200000000000047794CC                                                                                                                                                                                                                                                                                                                                                                                                         000352
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790002900571058024075605   21062012047AGENCIA RIO PRETO   1910201200000000000406179CC                                                                                                                                                                                                                                                                                                                                                                                                         000353
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003000571031024075702   21062012047AGENCIA RIO PRETO   0409201200000000000564136CC                                                                                                                                                                                                                                                                                                                                                                                                         000354
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003100571023024075703   21062012047AGENCIA RIO PRETO   1909201200000000000564136CC                                                                                                                                                                                                                                                                                                                                                                                                         000355
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003200571015024075704   21062012047AGENCIA RIO PRETO   0410201200000000000564136CC                                                                                                                                                                                                                                                                                                                                                                                                         000356
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003300571007024075705   21062012047AGENCIA RIO PRETO   1910201200000000000564136CC                                                                                                                                                                                                                                                                                                                                                                                                         000357
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003400570779024088102   22062012047AGENCIA RIO PRETO   0409201200000000001473922CC                                                                                                                                                                                                                                                                                                                                                                                                         000358
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003500570761024088103   22062012047AGENCIA RIO PRETO   1909201200000000001473922CC                                                                                                                                                                                                                                                                                                                                                                                                         000359
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003600570752024088104   22062012047AGENCIA RIO PRETO   0410201200000000001473922CC                                                                                                                                                                                                                                                                                                                                                                                                         000360
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003700570744024088105   22062012047AGENCIA RIO PRETO   1910201200000000001473922CC                                                                                                                                                                                                                                                                                                                                                                                                         000361
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003800571449024088202   22062012047AGENCIA RIO PRETO   0409201200000000000492828CC                                                                                                                                                                                                                                                                                                                                                                                                         000362
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790003900571431024088203   22062012047AGENCIA RIO PRETO   1909201200000000000492828CC                                                                                                                                                                                                                                                                                                                                                                                                         000363
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004000571422024088204   22062012047AGENCIA RIO PRETO   0410201200000000000492828CC                                                                                                                                                                                                                                                                                                                                                                                                         000364
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004100571414024088205   22062012047AGENCIA RIO PRETO   1910201200000000000492828CC                                                                                                                                                                                                                                                                                                                                                                                                         000365
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004200572623024092302   25062012047AGENCIA RIO PRETO   0409201200000000000222479CC                                                                                                                                                                                                                                                                                                                                                                                                         000366
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004300572640024092303   25062012047AGENCIA RIO PRETO   1909201200000000000222479CC                                                                                                                                                                                                                                                                                                                                                                                                         000367
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004400574430024099202   26062012047AGENCIA RIO PRETO   0409201200000000002293945CC                                                                                                                                                                                                                                                                                                                                                                                                         000368
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004500573867024099203   26062012047AGENCIA RIO PRETO   1909201200000000002293945CC                                                                                                                                                                                                                                                                                                                                                                                                         000369
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004600573875024099204   26062012047AGENCIA RIO PRETO   0410201200000000002293945CC                                                                                                                                                                                                                                                                                                                                                                                                         000370
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004700574448024099205   26062012047AGENCIA RIO PRETO   1910201200000000002293945CC                                                                                                                                                                                                                                                                                                                                                                                                         000371
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004800575240024099302   26062012047AGENCIA RIO PRETO   0409201200000000000042607CC                                                                                                                                                                                                                                                                                                                                                                                                         000372
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790004900573832024099303   26062012047AGENCIA RIO PRETO   1909201200000000000042607CC                                                                                                                                                                                                                                                                                                                                                                                                         000373
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005000573841024099304   26062012047AGENCIA RIO PRETO   0410201200000000000042607CC                                                                                                                                                                                                                                                                                                                                                                                                         000374
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005100574456024100302   26062012047AGENCIA RIO PRETO   0409201200000000002437068CC                                                                                                                                                                                                                                                                                                                                                                                                         000375
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005200573883024100303   26062012047AGENCIA RIO PRETO   1909201200000000002437068CC                                                                                                                                                                                                                                                                                                                                                                                                         000376
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005300573891024100304   26062012047AGENCIA RIO PRETO   0410201200000000002437068CC                                                                                                                                                                                                                                                                                                                                                                                                         000377
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005400575291024100402   26062012047AGENCIA RIO PRETO   0409201200000000000047794CC                                                                                                                                                                                                                                                                                                                                                                                                         000378
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005500573913024100404   26062012047AGENCIA RIO PRETO   0410201200000000000047794CC                                                                                                                                                                                                                                                                                                                                                                                                         000379
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005600575819024109102   27062012047AGENCIA RIO PRETO   3108201200000000000120785CC                                                                                                                                                                                                                                                                                                                                                                                                         000380
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005700579156024119202   29062012047AGENCIA RIO PRETO   0309201200000000000129548CC                                                                                                                                                                                                                                                                                                                                                                                                         000381
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000610882000107MARCON COMERCIO DE BATERIAS LTDA        RUA GERALDO RODRIGUES SANCHES 100       SAO JOSE DO RIO                         15061395SP373790005800579164024119203   29062012047AGENCIA RIO PRETO   1709201200000000000129548CC                                                                                                                                                                                                                                                                                                                                                                                                         000382
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000100590168002914202   18072012016CURITIBA            0910201200000000004200144CC                                                                                                                                                                                                                                                                                                                                                                                                         000383
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000200590141002914401   18072012016CURITIBA            0810201200000000004095872CC                                                                                                                                                                                                                                                                                                                                                                                                         000384
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000300590150002914601   18072012016CURITIBA            0310201200000000003969781CC                                                                                                                                                                                                                                                                                                                                                                                                         000385
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000400590176002914602   18072012016CURITIBA            1010201200000000003969781CC                                                                                                                                                                                                                                                                                                                                                                                                         000386
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000500590079002954101   19072012016CURITIBA            0410201200000000004395872CC                                                                                                                                                                                                                                                                                                                                                                                                         000387
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000600590087002954102   19072012016CURITIBA            1010201200000000004395872CC                                                                                                                                                                                                                                                                                                                                                                                                         000388
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000700590061002954301   19072012016CURITIBA            0210201200000000004799887CC                                                                                                                                                                                                                                                                                                                                                                                                         000389
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000800590320002954302   19072012016CURITIBA            1010201200000000004799887CC                                                                                                                                                                                                                                                                                                                                                                                                         000390
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800000900590338002954401   19072012016CURITIBA            0910201200000000004044212CC                                                                                                                                                                                                                                                                                                                                                                                                         000391
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001000593809003188703   30072012016CURITIBA            0311201200000000005598734CC                                                                                                                                                                                                                                                                                                                                                                                                         000392
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001100589801024175401   19072012016CURITIBA            0109201200000000004199836CC                                                                                                                                                                                                                                                                                                                                                                                                         000393
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001200589810024175402   19072012016CURITIBA            0509201200000000004199836CC                                                                                                                                                                                                                                                                                                                                                                                                         000394
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001300589828024175403   19072012016CURITIBA            1009201200000000004199836CC                                                                                                                                                                                                                                                                                                                                                                                                         000395
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001400589836024175404   19072012016CURITIBA            1509201200000000004199836CC                                                                                                                                                                                                                                                                                                                                                                                                         000396
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  006125974000188ELETROJAX COMERCIO DE BATERIAS COM      RUA DAS CARMELITAS 3259                 CURITIBA                                81730050PR373800001500589844024175405   19072012016CURITIBA            2009201200000000004199836CC                                                                                                                                                                                                                                                                                                                                                                                                         000397
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000100561753002800103   15062012600HSBC BANK BRASIL    1009201200000000004845921CC                                                                                                                                                                                                                                                                                                                                                                                                         000398
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000200561770002800202   15062012600HSBC BANK BRASIL    2508201200000000004511808CC                                                                                                                                                                                                                                                                                                                                                                                                         000399
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000300561788002800203   15062012600HSBC BANK BRASIL    1509201200000000004511808CC                                                                                                                                                                                                                                                                                                                                                                                                         000400
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000400561761002800302   15062012600HSBC BANK BRASIL    2808201200000000003577801CC                                                                                                                                                                                                                                                                                                                                                                                                         000401
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000500561796002800303   15062012600HSBC BANK BRASIL    0809201200000000003577801CC                                                                                                                                                                                                                                                                                                                                                                                                         000402
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000600561800002800402   15062012600HSBC BANK BRASIL    2408201200000000004364218CC                                                                                                                                                                                                                                                                                                                                                                                                         000403
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000700561818002800403   15062012600HSBC BANK BRASIL    1409201200000000004364218CC                                                                                                                                                                                                                                                                                                                                                                                                         000404
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000800561745002801702   15062012600HSBC BANK BRASIL    2408201200000000004374518CC                                                                                                                                                                                                                                                                                                                                                                                                         000405
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  000594953000125COMERCIAL AMAJAX LTDA.                  AV. JK , 2820                           GOVERNADOR VALA                         35045250MG373810000900590257002912503   19072012600HSBC BANK BRASIL    2009201200000000004285428CC                                                                                                                                                                                                                                                                                                                                                                                                         000406
