0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             29122011                                                                                                                                                                                                                                                                                                                                                                                      000001
1031421007893COBR_CAUC_COR  DIPLOMATA S/A  INDL. E COMERCIAL        005907238000119ICEPORT  TERM FRIGORÍFICO DE NAVEG      RUA ANIBAL GAYA 707                     NAVEGANTES                              88375000SC3280600001049581340142178-01  22122011800UNIBANCO S/A        1301201200000000017616987CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009397586000144SERRANO DISTRIBUIDORA LTDA              AV. EUDES SCHERRER DE SOUZA, 2001       SERRA                                   29167080ES32842000010006413011 0126942  06122011900BRADESCO S/A        0301201200000000001360000CC                                                                                                                                                                                                                                                                                                                                                                                                         000003
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004742665000121MERCADO VIOLETA LTDA                    RUA IQUIRIRIM, 461                      SAO PAULO                               05586000SP3295500001000666717  143720   19122011900BRADESCO S/A        0201201200000000000158000CC                                                                                                                                                                                                                                                                                                                                                                                                         000171
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008111282000106SEMPRE BOM SUPERMERCADO LTDA            AV. JOAO BERNARDES DE SOUZA, 256        UBERLANDIA                              38401016MG3295600001000689508  055156   22122011900BRADESCO S/A        0501201200000000000161269CC                                                                                                                                                                                                                                                                                                                                                                                                         000172
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009236467000100J CARLOS DA COSTA MERCEARIA ME          R MARIA JOSEFA MARTINEZ MARTINELI, 188  ARACATUBA                               16012680SP3295700001000686588  055204   22122011900BRADESCO S/A        0501201200000000000167800CC                                                                                                                                                                                                                                                                                                                                                                                                         000173
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    046920625000172SUPERMERCADO MBR ARMELIN LTDA           RUA BARAO DO RIO BRANCO, 156            CAPIVARI                                13360000SP3295800001000689258  055173   22122011900BRADESCO S/A        1201201200000000000169000CC                                                                                                                                                                                                                                                                                                                                                                                                         000174
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    000411328000109JOSE KLINGER NEIVA LOPES ME             RUA OLAVO BILAC, 454                    CANTO DO BURITI                         64890000PI32959000010006714711 013433   22122011900BRADESCO S/A        1201201200000000000171000CC                                                                                                                                                                                                                                                                                                                                                                                                         000175
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009442132000229MN SUPERMERCADOS LTDA                   RUA DO MARCENEIRO, 460                  UBERLANDIA                              38413201MG3296000001000689338  055154   22122011900BRADESCO S/A        1201201200000000000171503CC                                                                                                                                                                                                                                                                                                                                                                                                         000176
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009578385000143KJ ADATI SUPERMERCADO LTDA ME           AV DR TANCREDO DE ALMEIDA NEVES, 2397   PERUIBE                                 11750000SP3296100001000670747  143765   19122011900BRADESCO S/A        0901201200000000000174200CC                                                                                                                                                                                                                                                                                                                                                                                                         000177
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013352945000114RICARDO JOB CANUTO BRANDAO ME           AVENIDA BRASILIA, 914                   DIADEMA                                 09931400SP3296200001000676277  144896   22122011900BRADESCO S/A        1201201200000000000076300CC                                                                                                                                                                                                                                                                                                                                                                                                         000178
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013352945000114RICARDO JOB CANUTO BRANDAO ME           AVENIDA BRASILIA, 914                   DIADEMA                                 09931400SP3296200002000676357  144897   22122011900BRADESCO S/A        1201201200000000000099720CC                                                                                                                                                                                                                                                                                                                                                                                                         000179
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010475018000101ITALO ROBERTO BARROS DE SOUZA ME        RUA ANTONIO DIAS DE MOURA, 600          SAO PAULO                               08180380SP3296300001000676867  144846   22122011900BRADESCO S/A        0501201200000000000111100CC                                                                                                                                                                                                                                                                                                                                                                                                         000180
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061943189000140YSAYOSHI NAGAOKA                        AV. ENG ARMANDO ARRUDA PEREIRA, 3304    SAO PAULO                               04325000SP3296400001000670317  143750   19122011900BRADESCO S/A        0901201200000000000115660CC                                                                                                                                                                                                                                                                                                                                                                                                         000181
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004696488000356SUPERMERCADO MENDONCA DA BARONESA       RUA DOMINGO ALONSO LOPEZ, 136           CAJAMAR                                 07760000SP3296500001000668687  143695   19122011900BRADESCO S/A        0901201200000000000059000CC                                                                                                                                                                                                                                                                                                                                                                                                         000182
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004696488000356SUPERMERCADO MENDONCA DA BARONESA       RUA DOMINGO ALONSO LOPEZ, 136           CAJAMAR                                 07760000SP3296500002000668767  143709   19122011900BRADESCO S/A        0901201200000000000059000CC                                                                                                                                                                                                                                                                                                                                                                                                         000183
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    057158032000137MERCADINHO BELENZINHO LTDA EPP          RUA CATUMBI, 494                        SAO PAULO                               03021000SP3296600001000666127  143751   19122011900BRADESCO S/A        0201201200000000000120300CC                                                                                                                                                                                                                                                                                                                                                                                                         000184
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001192851000146CASA DE CARNES BELAS ARTES LTDA ME      AV. ASSEMBLEIA, 633                     DIADEMA                                 09913130SP3296700001000672107  144882   22122011900BRADESCO S/A        0101201200000000000120600CC                                                                                                                                                                                                                                                                                                                                                                                                         000185
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    011318114000109SUPERMERCADO BEM BOM LTDA ME            AV PADRE ANCHIETA, 3255 LOJA 03         PERUIBE                                 11750000SP3296800001000668847  1437431  19122011900BRADESCO S/A        0201201200000000000060550CC                                                                                                                                                                                                                                                                                                                                                                                                         000186
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    011318114000109SUPERMERCADO BEM BOM LTDA ME            AV PADRE ANCHIETA, 3255 LOJA 03         PERUIBE                                 11750000SP3296800002000668927  1437432  19122011900BRADESCO S/A        0901201200000000000060550CC                                                                                                                                                                                                                                                                                                                                                                                                         000187
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008913206000114MERCADAO DE CARNES TABAPUA LTDA EP      AV NOSSA SENHORA DE FATIMA, 147         COTIA                                   06717210SP3296900001000667957  143699   19122011900BRADESCO S/A        0201201200000000000121600CC                                                                                                                                                                                                                                                                                                                                                                                                         000188
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013320161000104FRIGORIFICO VP LTDA                     AV SAPOPEMBA, 649                       SAO PAULO                               03345001SP3297000001000675387  144851   22122011900BRADESCO S/A        0501201200000000000123300CC                                                                                                                                                                                                                                                                                                                                                                                                         000189
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010742082000101MAXBOM SUPERMERCADO RB LTDA             RUA ANGELO SANTOS PENTEADO, 500         RIBEIRAO BRANCO                         18430000SP3297100001000681788  055201   22122011900BRADESCO S/A        1201201200000000000124800CC                                                                                                                                                                                                                                                                                                                                                                                                         000190
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    047603246000111MICHELASSI E CIA LTDA                   RUA GONCALVES DIA, 35                   BARIRI                                  17250000SP3297200001000688108  055162   22122011900BRADESCO S/A        1201201200000000000126500CC                                                                                                                                                                                                                                                                                                                                                                                                         000191
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010515551000141ROTISSERIA E COMERCIO DE CARNES HR      RUA IBITIRAMA, 11                       SAO PAULO                               03133000SP3297300001000677167  144867   22122011900BRADESCO S/A        0501201200000000000126651CC                                                                                                                                                                                                                                                                                                                                                                                                         000192
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    069289049000102COMERCIAL NOVO DIA LTDA ME              RUA XAVIER PALMIERIM, 172               SAO PAULO                               08275340SP3297400001000676517  144859   22122011900BRADESCO S/A        0501201200000000000128600CC                                                                                                                                                                                                                                                                                                                                                                                                         000193
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    046106928000156MARCANDALLI SUPERMERCADO LTDA           RUA 21 DE NOVEMBRO, 467                 RINCAO                                  14830000SP3297500001000681948  055102   22122011900BRADESCO S/A        1201201200000000000129100CC                                                                                                                                                                                                                                                                                                                                                                                                         000194
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    043173731000141MINI MERCADO PAULISTA LTDA              RUA ITINGA, 32                          SAO PAULO                               03940080SP3297600001000677757  144857   22122011900BRADESCO S/A        1201201200000000000129600CC                                                                                                                                                                                                                                                                                                                                                                                                         000195
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    044810380000103CASA DE CARNES DO PEITO LTDA ME         RUA DR. PAULO DE QUEIROZ, 1161          SAO PAULO                               03951090SP3297700001000674737  144847   22122011900BRADESCO S/A        0501201200000000000130400CC                                                                                                                                                                                                                                                                                                                                                                                                         000196
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013929867000178COMERCIAL HZ DE ALIMENTOS LTDA          AVENIDA RAGUEB CHOHFE, 1956 GALPAO 1    SAO PAULO                               08340001SP3297800001000677327  144858   22122011900BRADESCO S/A        1201201200000000000132000CC                                                                                                                                                                                                                                                                                                                                                                                                         000197
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    046986212000190JOSE GERALDO SOARES                     RUA XV DE NOVEMBRO, 237                 PIRACICABA                              13400370SP3297900001000679378  055167   22122011900BRADESCO S/A        0501201200000000000063000CC                                                                                                                                                                                                                                                                                                                                                                                                         000198
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    046986212000190JOSE GERALDO SOARES                     RUA XV DE NOVEMBRO, 237                 PIRACICABA                              13400370SP3297900002000679458  055168   22122011900BRADESCO S/A        0501201200000000000069700CC                                                                                                                                                                                                                                                                                                                                                                                                         000199
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001466535000115SALVADOR E BOTELHO SUPERMERCADOS L      AV DOM PEDRO DE ALCANTARA, 344          SBERNARDO CAMPO                         09784000SP3298000001000677677  144879   22122011900BRADESCO S/A        1201201200000000000134000CC                                                                                                                                                                                                                                                                                                                                                                                                         000200
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    046007837000163SUPERMERCADO ASP PARAISO LTDA           RUA DAS GARDENIAS, 223                  VALINHOS                                13273350SP3298100001000685268  055130   22122011900BRADESCO S/A        1201201200000000000135338CC                                                                                                                                                                                                                                                                                                                                                                                                         000201
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    054952486000197SUPERMERCADO SHIMOZONO LTDA             RUA SILVIO RIZZARDO, 203                CAMPINAS                                13060871SP3298200001000687048  055117   22122011900BRADESCO S/A        1201201200000000000137000CC                                                                                                                                                                                                                                                                                                                                                                                                         000202
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    055788467000130CENTER CARNES TANELLI LTDA ME           RUA YAMAGATA, 358                       DIADEMA                                 09940220SP3298300001000673337  144887   22122011900BRADESCO S/A        1201201200000000000091500CC                                                                                                                                                                                                                                                                                                                                                                                                         000203
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002763576000136BERNADETE ESTEVAO CREPALDI ME           RUA DO COMERCIO, 210                    ITARIRI                                 11760000SP3298400001000671127  143738   19122011900BRADESCO S/A        0201201200000000000092400CC                                                                                                                                                                                                                                                                                                                                                                                                         000204
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    068863554000156SUPERMERCADO SUPERBOM RAPOSO TAVAR      AV. RAPOSO TAVARES, 1451                PIRACICABA                              13401457SP3298500001000689178  055170   22122011900BRADESCO S/A        1201201200000000000092880CC                                                                                                                                                                                                                                                                                                                                                                                                         000205
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005857725000114P A C DA SILVA MERCADINHO ME            RUA TOME DE SOUZA, 739                  DIADEMA                                 09961210SP3298600001000677417  144885   22122011900BRADESCO S/A        0501201200000000000094080CC                                                                                                                                                                                                                                                                                                                                                                                                         000206
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008576188000122C DA SILVA PEREIRA ME                   R FRANCISCO MEDINILHA SAN MARTINS, 206  PIRACICABA                              13409133SP3298700001000682678  055166   22122011900BRADESCO S/A        0501201200000000000095360CC                                                                                                                                                                                                                                                                                                                                                                                                         000207
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    047008974000185J FELIX SOBRINHO E CIA LTDA EPP         RUA DR SALES DE OLIVEIRA, 2055          CAMPINAS                                13024500SP3298800001000690698  055107   22122011900BRADESCO S/A        1201201200000000000095800CC                                                                                                                                                                                                                                                                                                                                                                                                         000208
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008045404000103MINI MERCADO HOMA LTDA EPP              TRAV CACHOEIRA DA PENA, 52              SAO PAULO                               05574190SP3298900001000669067  143690   19122011900BRADESCO S/A        0201201200000000000096800CC                                                                                                                                                                                                                                                                                                                                                                                                         000209
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009420922000122SUPERMERCADO NATAN LTDA EPP             RUA NOSSA SENHORA APARECIDA, 41         OSASCO                                  06145085SP3299000001000670667  143692   19122011900BRADESCO S/A        0201201200000000000097200CC                                                                                                                                                                                                                                                                                                                                                                                                         000210
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001828986000155AVICOLA MIYASHIRO LTDA ME               PRACA DAS CANARIAS, S/N BOX 1, 2 E 3    SAO PAULO                               03359120SP3299100001000661417  143430   17122011900BRADESCO S/A        3112201100000000000098000CC                                                                                                                                                                                                                                                                                                                                                                                                         000211
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007168319000170CARLOS APARECIDO DE SOUZA ACOUGUE       RUA LUIZ MITIDIERO, 485                 ARACATUBA                               16056215SP3299200001000678218  055205   22122011900BRADESCO S/A        1101201200000000000099720CC                                                                                                                                                                                                                                                                                                                                                                                                         000212
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013561342000122CASA DE CARNES FILADELFIA ESTACAO       AV. ITALO ADAMI, 641                    ITAQUAQUECETUBA                         08573000SP3299300001000659777  142778   15122011900BRADESCO S/A        0501201200000000000100000CC                                                                                                                                                                                                                                                                                                                                                                                                         000213
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004548824000151M D DA MOTA ME                          AV. FERNANDO COSTA, 40                  CAJATI                                  11950000SP3299400001000662567  143756   19122011900BRADESCO S/A        0201201200000000000101600CC                                                                                                                                                                                                                                                                                                                                                                                                         000214
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    014706833000187MERCADO DE CARNES CAUCAIA DO ALTO       AV ROQUE CELESTINO PIRES, 801           COTIA                                   06727185SP3299500001000662137  143701   19122011900BRADESCO S/A        0201201200000000000103247CC                                                                                                                                                                                                                                                                                                                                                                                                         000215
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010870983000170CENTER PLAZA COMERCIO DE CARNES LT      AV. PRESIDENTE MEDICE, 2075             OSASCO                                  06273000SP3299600001000664187  143691   19122011900BRADESCO S/A        0201201200000000000104000CC                                                                                                                                                                                                                                                                                                                                                                                                         000216
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004602704000195JANE VERDOLINI BOMBARDA ME              RUA DOS EXPEDICIONARIO MARIO FERNANDES, B ESPERANDA SUL                         14930000SP3299700001000687478  055090   22122011900BRADESCO S/A        1201201200000000000104000CC                                                                                                                                                                                                                                                                                                                                                                                                         000217
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007613880000110SIMONE APARECIDA BALDIN POLI ME         AV. FLACIDES FERREIRA, 1720             ITANHAEM                                11740000SP3299800001000667287  1437661  19122011900BRADESCO S/A        0201201200000000000052224CC                                                                                                                                                                                                                                                                                                                                                                                                         000218
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007613880000110SIMONE APARECIDA BALDIN POLI ME         AV. FLACIDES FERREIRA, 1720             ITANHAEM                                11740000SP3299800002000667367  1437662  19122011900BRADESCO S/A        0901201200000000000052224CC                                                                                                                                                                                                                                                                                                                                                                                                         000219
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010740386000121MERCADO PAVANELLO LTDA                  RUA ANDRE DE ALMEIDA, 1240              SAO PAULO                               03950000SP3299900001000676947  144855   22122011900BRADESCO S/A        0501201200000000000106200CC                                                                                                                                                                                                                                                                                                                                                                                                         000220
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    067617183000160ERNANDES ALVES ROLIN ME                 RUA DA SAUDADE, 39                      ITARIRI                                 11760000SP3300000001000666217  143742   19122011900BRADESCO S/A        0201201200000000000106600CC                                                                                                                                                                                                                                                                                                                                                                                                         000221
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002222120000169MINIMERCADO JOAO GOMES DOS SANTOS       RUA SAO FRANCISCO DE PAULA, 333         DOBRADA                                 15980000SP3300100001000685858  055183   22122011900BRADESCO S/A        1201201200000000000109715CC                                                                                                                                                                                                                                                                                                                                                                                                         000222
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    010382931000155WMS MORI CARNES ME                      AV. DO ORATORIO, 4549                   SAO PAULO                               03221200SP3300200001000673417  144864   22122011900BRADESCO S/A        0501201200000000000067000CC                                                                                                                                                                                                                                                                                                                                                                                                         000223
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009504695000113CASA DE CARNES ALINE E SANDRO LTDA      AV PADRE ARLINDO VIEIRA, 3247 LJ 169    SAO PAULO                               04166003SP3300300001000664267  143725   19122011900BRADESCO S/A        0201201200000000000067400CC                                                                                                                                                                                                                                                                                                                                                                                                         000224
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005368771000150MARCELIA PEDROSO ALVES TAQUARITUBA      RUA MANOEL JOAQUIM MENDES, 378          TAQUARITUBA                             18740000SP3300400001000689928  055197   22122011900BRADESCO S/A        1201201200000000000069120CC                                                                                                                                                                                                                                                                                                                                                                                                         000225
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    006236584000185EDILEUSA ROSA DE OLIVEIRA ACOUGUE       AV. ASSEMBLEIA, 241                     DIADEMA                                 09913130SP3300500001000672287  144886   22122011900BRADESCO S/A        0501201200000000000069288CC                                                                                                                                                                                                                                                                                                                                                                                                         000226
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001132294000178CENTER CARNES NOVA ERMELINO LTDA E      AV. PARANAGUA, 1728                     SAO PAULO                               03806000SP3300600001000672957  144845   22122011900BRADESCO S/A        0501201200000000000070000CC                                                                                                                                                                                                                                                                                                                                                                                                         000227
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007893234000154NSF COMERCIO DE ALIMENTOS LTDA EPP      RUA EMILIA MARENGO, 152                 SAO PAULO                               03336000SP3300700001000677597  144860   22122011900BRADESCO S/A        0501201200000000000070100CC                                                                                                                                                                                                                                                                                                                                                                                                         000228
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    062164785000195DARCY FERREIRA E CIA LTDA               AV. AFONSO CELESTINO, 87                RIBEIRAO BONITO                         13580000SP3300800001000687988  055088   22122011900BRADESCO S/A        1201201200000000000073590CC                                                                                                                                                                                                                                                                                                                                                                                                         000229
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    013810640000109COMERCIO DE CARNES FRIGO GABRIEL L      PRACA PADRE DAMIAO, 122                 SAO PAULO                               03126050SP3300900001000673767  144868   22122011900BRADESCO S/A        0501201200000000000074240CC                                                                                                                                                                                                                                                                                                                                                                                                         000230
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    000402924000114ANTONIO ROBERTO AP MORTARI ME           RUA DOS PIONEIROS, 428                  STA ERNESTINA                           15970000SP3301000001000678138  055184   22122011900BRADESCO S/A        0501201200000000000074400CC                                                                                                                                                                                                                                                                                                                                                                                                         000231
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009577071000126TAMISE AGUIAR CAIRES ME                 RUA MIGUEL IBELLI, 175 CASA 1           IBATE                                   14815000SP3301100001000678998  055094   22122011900BRADESCO S/A        1201201200000000000074400CC                                                                                                                                                                                                                                                                                                                                                                                                         000232
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061362893000100PASTIFICIO CARASI LTDA                  RUA DOS TRILHOS, 1539                   SAO PAULO                               03168009SP3301200001000663617  143717   19122011900BRADESCO S/A        0201201200000000000075200CC                                                                                                                                                                                                                                                                                                                                                                                                         000233
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005265372000163COMERCIAL ROSELET LEAL LTDA ME          AV. CARLOS LACERDA, 1080                CAMPINAS                                13060721SP3301300001000680038  055118   22122011900BRADESCO S/A        0501201200000000000075400CC                                                                                                                                                                                                                                                                                                                                                                                                         000234
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003824177000109LUCAS SUPERMERCADO PRADOPOLIS LTDA      RUA SAO MARTINHO, 605                   PRADOPOLIS                              14850000SP3301400001000681518  055181   22122011900BRADESCO S/A        1201201200000000000077120CC                                                                                                                                                                                                                                                                                                                                                                                                         000235
