0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             03102013                                                                                                                                                                                                                                                                                                                                                                                      000001
1015421019927COBR_CAUC_BIC  BELSUL IND. E COM DE MAT. PRIMAS LT     045067428000190MADEX IND DE PLASTICOS LTDA             AV ROBERTO GORDON,42                    DIADEMA                                 09990090SP4449500001011284216663/01     30092013007PAULISTA            0411201300000000019704000CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003549497000190COMPADRE TECIDOS E CONF.LTDA            AV TANCREDO NEVES, N1801                ARIQUEMES                               76870046RO4460700001031633466356-4B     25032013800UNIBANCO S/A        1510201300000000000158402CC                                                                                                                                                                                                                                                                                                                                                                                                         000171
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             005347517000175E.C.M. SILVA E CIA LTDA ME              R J004 Q76L14SL1                        APARECIDA DE GO                         74952060GO4460600001032417207330-4B     06052013018GOIANIA             2211201300000000000158308CC                                                                                                                                                                                                                                                                                                                                                                                                         000172
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             002273292000161M.Z.M.DE SOUZA ME                       TRAV.JOAO PESSOA N 4468                 ITAITUBA                                68180630PA4460500001032636007597-5A     22052013900BRADESCO S/A        1712201300000000000157614CC                                                                                                                                                                                                                                                                                                                                                                                                         000173
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             084457449000173L R FERREIRA                            AV CASTELO BRANCO N.708                 ALVARAES                                69475000AM4460400001031633976538-5A     28032013900BRADESCO S/A        2210201300000000000156383CC                                                                                                                                                                                                                                                                                                                                                                                                         000174
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             009260516000140J C SILVA CARDOSO VESTUARIO             AV RAIMUNDO CARDOSO,169                 FLORESTA AZUL                           45740000BA4460300001031635086815-5A     12042013900BRADESCO S/A        0711201300000000000154222CC                                                                                                                                                                                                                                                                                                                                                                                                         000175
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             008189141000106R F PARACAMBI MODAS LTDA ME             PC EXPEDICIONARIO N.G.FLORES N.57       PARACAMBI                               26600000RJ4460200001031542826704-5A     05042013014RIO DE JANEIRO      1710201300000000000148794CC                                                                                                                                                                                                                                                                                                                                                                                                         000176
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             007666858000139QUERENCIA COMERCIO DE TECIDOS LTDA      R TENENTE PORTELA   N.1009              QUERENCIA                               78643000MT4460100001031634276679-4A     04042013800UNIBANCO S/A        0711201300000000000148049CC                                                                                                                                                                                                                                                                                                                                                                                                         000177
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             008652512000144RAFAEL MARAIA BERTOLDO & CIA LTDA       AV. CASTELO BRANCO N.292 SALA 3         BARRA DO BUGRES                         78394000MT4460000001032637667701-5A     27052013800UNIBANCO S/A        1512201300000000000147462CC                                                                                                                                                                                                                                                                                                                                                                                                         000178
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             006872425000177L M COMERCIO DE CALCADOS E CONFECC      AVE AROEIRA,QD.57,LT.17                 RUBIATABA                               76350000GO4459900001031275956153-4B     14032013900BRADESCO S/A        0710201300000000000147030CC                                                                                                                                                                                                                                                                                                                                                                                                         000179
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             004094983000123TEREZA AIRES BRITO ME                   TRV. JOAO PESSOA N 1580                 ITAITUBA                                68180630PA4459800001032636937695-5A     27052013900BRADESCO S/A        1712201300000000000146566CC                                                                                                                                                                                                                                                                                                                                                                                                         000180
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003806460000108PATOS DE MINAS TECIDOS E CONFECCOE      AV.PRESIDENTE VARGAS N§ 529             RIO VERDE                               75901040GO4459700001031514026228-3B     19032013800UNIBANCO S/A        1710201300000000000143524CC                                                                                                                                                                                                                                                                                                                                                                                                         000181
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             007718731000116ELISANA SCAGNOLATO DA SILVA - ME        R VIRGILIO DA S.F.N600                  PIRACICABA                              13411083SP4459600001031634786780-7B     10042013021CAMPINAS            2310201300000000000140234CC                                                                                                                                                                                                                                                                                                                                                                                                         000182
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             001104499000140A.R.COM.DE CALCADOS ANA TERRA LTDA      R PEDRO JOSE DE CARVALHO 430            NEROPOLIS                               75460000GO4459500001032416907324-4B     06052013800UNIBANCO S/A        2111201300000000000136242CC                                                                                                                                                                                                                                                                                                                                                                                                         000183
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             005203259000153PAMACOL MAGAZINE LTDA                   RUA EUCLIDES DA CUNHA N 1354            IMPERATRIZ                              65912180MA4459400001031514376401-5A     26032013800UNIBANCO S/A        2410201300000000000134226CC                                                                                                                                                                                                                                                                                                                                                                                                         000184
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             070522966000174RONDONOPOLIS TECIDOS LTDA               AV.AMAZONAS N§ 936                      RONDONOPOLIS                            78700050MT4459300001031513726127-3B     13032013800UNIBANCO S/A        1910201300000000000134152CC                                                                                                                                                                                                                                                                                                                                                                                                         000185
9000109                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000186
